student_id,name,department,year,semester,is_disabled
BIT10635,Student_10635,AIML,2,3,0
BIT10636,Student_10636,AIML,2,3,0
BIT10637,Student_10637,AIML,2,3,0
BIT10638,Student_10638,AIML,2,3,0
BIT10639,Student_10639,AIML,2,3,0
BIT10640,Student_10640,AIML,2,3,0
BIT10641,Student_10641,AIML,2,3,0
BIT10642,Student_10642,AIML,2,3,0
BIT10643,Student_10643,AIML,2,3,0
BIT10644,Student_10644,AIML,2,3,0
BIT10645,Student_10645,AIML,2,3,0
BIT10646,Student_10646,AIML,2,3,0
BIT10647,Student_10647,AIML,2,3,0
BIT10648,Student_10648,AIML,2,3,0
BIT10649,Student_10649,AIML,2,3,0
BIT10650,Student_10650,AIML,2,3,0
BIT10651,Student_10651,AIML,2,3,0
BIT10652,Student_10652,AIML,2,3,0
BIT10653,Student_10653,AIML,2,3,0
BIT10654,Student_10654,AIML,2,3,0
BIT10655,Student_10655,AIML,2,3,0
BIT10656,Student_10656,AIML,2,3,0
BIT10657,Student_10657,AIML,2,3,0
BIT10658,Student_10658,AIML,2,3,0
BIT10659,Student_10659,AIML,2,4,0
BIT10660,Student_10660,AIML,2,4,1
BIT10661,Student_10661,AIML,2,4,0
BIT10662,Student_10662,AIML,2,4,0
BIT10663,Student_10663,AIML,2,4,0
BIT10664,Student_10664,AIML,2,4,0
BIT10665,Student_10665,AIML,2,4,0
BIT10666,Student_10666,AIML,2,4,0
BIT10667,Student_10667,AIML,2,4,0
BIT10668,Student_10668,AIML,2,4,0
BIT10669,Student_10669,AIML,2,4,0
BIT10670,Student_10670,AIML,2,4,1
BIT10671,Student_10671,AIML,2,4,0
BIT10672,Student_10672,AIML,2,4,0
BIT10673,Student_10673,AIML,2,4,0
BIT10674,Student_10674,AIML,2,4,0
BIT10675,Student_10675,AIML,2,4,0
BIT10676,Student_10676,AIML,2,4,0
BIT10677,Student_10677,AIML,2,4,0
BIT10678,Student_10678,AIML,2,4,0
BIT10679,Student_10679,AIML,2,4,0
BIT10680,Student_10680,AIML,2,4,0
BIT10681,Student_10681,AIML,2,4,0
BIT10682,Student_10682,AIML,2,4,0
BIT10683,Student_10683,AIML,2,4,0
BIT10684,Student_10684,AIML,2,4,0
BIT10685,Student_10685,AIML,2,4,0
BIT10686,Student_10686,AIML,2,4,0
BIT10687,Student_10687,AIML,2,4,0
BIT10688,Student_10688,AIML,2,4,0
BIT10689,Student_10689,AIML,2,4,0
BIT10690,Student_10690,AIML,2,4,0
BIT10691,Student_10691,AIML,2,4,0
BIT10692,Student_10692,AIML,2,4,0
BIT10693,Student_10693,AIML,2,4,0
BIT10694,Student_10694,AIML,2,4,0
BIT10695,Student_10695,AIML,2,4,0
BIT10696,Student_10696,AIML,2,4,0
BIT10697,Student_10697,AIML,2,4,0
BIT10698,Student_10698,AIML,2,4,0
BIT10699,Student_10699,AIML,2,4,0
BIT10700,Student_10700,AIML,2,4,0
BIT10701,Student_10701,AIML,2,4,0
BIT10702,Student_10702,AIML,2,4,0
BIT10703,Student_10703,AIML,2,4,1
BIT10704,Student_10704,AIML,2,4,0
BIT10705,Student_10705,AIML,2,4,0
BIT10706,Student_10706,AIML,2,4,0
BIT10707,Student_10707,AIML,2,4,0
BIT10708,Student_10708,AIML,2,4,0
BIT10709,Student_10709,AIML,2,4,0
BIT10710,Student_10710,AIML,2,4,0
BIT10711,Student_10711,AIML,2,4,0
BIT10712,Student_10712,AIML,2,4,0
BIT10713,Student_10713,AIML,2,4,0
BIT10714,Student_10714,AIML,2,4,0
BIT10715,Student_10715,AIML,2,4,0
BIT10716,Student_10716,AIML,3,5,0
BIT10717,Student_10717,AIML,3,5,1
BIT10718,Student_10718,AIML,3,5,0
BIT10719,Student_10719,AIML,3,5,0
BIT10720,Student_10720,AIML,3,5,0
BIT10721,Student_10721,AIML,3,5,0
BIT10722,Student_10722,AIML,3,5,0
BIT10723,Student_10723,AIML,3,5,0
BIT10724,Student_10724,AIML,3,5,0
BIT10725,Student_10725,AIML,3,5,0
BIT10726,Student_10726,AIML,3,5,0
BIT10727,Student_10727,AIML,3,5,0
BIT10728,Student_10728,AIML,3,5,0
BIT10729,Student_10729,AIML,3,5,0
BIT10730,Student_10730,AIML,3,5,0
BIT10731,Student_10731,AIML,3,5,0
BIT10732,Student_10732,AIML,3,5,0
BIT10733,Student_10733,AIML,3,5,0
BIT10734,Student_10734,AIML,3,5,0
BIT10735,Student_10735,AIML,3,5,0
BIT10736,Student_10736,AIML,3,5,0
BIT10737,Student_10737,AIML,3,5,0
BIT10738,Student_10738,AIML,3,5,0
BIT10739,Student_10739,AIML,3,5,0
BIT10740,Student_10740,AIML,3,5,0
BIT10741,Student_10741,AIML,3,5,0
BIT10742,Student_10742,AIML,3,5,0
BIT10743,Student_10743,AIML,3,5,0
BIT10744,Student_10744,AIML,3,5,0
BIT10745,Student_10745,AIML,3,5,0
BIT10746,Student_10746,AIML,3,5,0
BIT10747,Student_10747,AIML,3,5,0
BIT10748,Student_10748,AIML,3,5,0
BIT10749,Student_10749,AIML,3,5,0
BIT10750,Student_10750,AIML,3,5,0
BIT10751,Student_10751,AIML,3,5,0
BIT10752,Student_10752,AIML,3,5,0
BIT10753,Student_10753,AIML,3,5,0
BIT10754,Student_10754,AIML,3,5,0
BIT10755,Student_10755,AIML,3,5,0
BIT10756,Student_10756,AIML,3,5,0
BIT10757,Student_10757,AIML,3,5,0
BIT10758,Student_10758,AIML,3,5,0
BIT10759,Student_10759,AIML,3,5,0
BIT10760,Student_10760,AIML,3,5,0
BIT10761,Student_10761,AIML,3,5,0
BIT10762,Student_10762,AIML,3,5,0
BIT10763,Student_10763,AIML,3,5,0
BIT10764,Student_10764,AIML,3,5,0
BIT10765,Student_10765,AIML,3,5,0
BIT10766,Student_10766,AIML,3,5,0
BIT10767,Student_10767,AIML,3,5,0
BIT10768,Student_10768,AIML,3,5,0
BIT10769,Student_10769,AIML,3,5,1
BIT10770,Student_10770,AIML,3,5,0
BIT10771,Student_10771,AIML,3,5,0
BIT10772,Student_10772,AIML,3,5,0
BIT10773,Student_10773,AIML,3,5,0
BIT10774,Student_10774,AIML,3,5,0
BIT10775,Student_10775,AIML,3,5,0
BIT10776,Student_10776,AIML,3,5,0
BIT10777,Student_10777,AIML,3,5,0
BIT10778,Student_10778,AIML,3,5,0
BIT10779,Student_10779,AIML,3,5,0
BIT10780,Student_10780,AIML,3,5,0
BIT10781,Student_10781,AIML,3,5,0
BIT10782,Student_10782,AIML,3,5,0
BIT10783,Student_10783,AIML,3,5,0
BIT10784,Student_10784,AIML,3,5,0
BIT10785,Student_10785,AIML,3,5,0
BIT10786,Student_10786,AIML,3,5,0
BIT10787,Student_10787,AIML,3,6,0
BIT10788,Student_10788,AIML,3,6,0
BIT10789,Student_10789,AIML,3,6,0
BIT10790,Student_10790,AIML,3,6,0
BIT10791,Student_10791,AIML,3,6,0
BIT10792,Student_10792,AIML,3,6,0
BIT10793,Student_10793,AIML,3,6,0
BIT10794,Student_10794,AIML,3,6,0
BIT10795,Student_10795,AIML,3,6,0
BIT10796,Student_10796,AIML,3,6,0
BIT10797,Student_10797,AIML,3,6,0
BIT10798,Student_10798,AIML,3,6,0
BIT10799,Student_10799,AIML,3,6,0
BIT10800,Student_10800,AIML,3,6,0
BIT10801,Student_10801,AIML,3,6,0
BIT10802,Student_10802,AIML,3,6,0
BIT10803,Student_10803,AIML,3,6,0
BIT10804,Student_10804,AIML,3,6,0
BIT10805,Student_10805,AIML,3,6,0
BIT10806,Student_10806,AIML,3,6,0
BIT10807,Student_10807,AIML,3,6,0
BIT10808,Student_10808,AIML,3,6,0
BIT10809,Student_10809,AIML,3,6,0
BIT10810,Student_10810,AIML,3,6,0
BIT10811,Student_10811,AIML,3,6,0
BIT10812,Student_10812,AIML,3,6,0
BIT10813,Student_10813,AIML,3,6,0
BIT10814,Student_10814,AIML,3,6,0
BIT10815,Student_10815,AIML,3,6,0
BIT10816,Student_10816,AIML,3,6,0
BIT10817,Student_10817,AIML,3,6,0
BIT10818,Student_10818,AIML,3,6,0
BIT10819,Student_10819,AIML,3,6,0
BIT10820,Student_10820,AIML,3,6,0
BIT10821,Student_10821,AIML,3,6,0
BIT10822,Student_10822,AIML,3,6,0
BIT10823,Student_10823,AIML,3,6,0
BIT10824,Student_10824,AIML,3,6,0
BIT10825,Student_10825,AIML,3,6,0
BIT10826,Student_10826,AIML,3,6,0
BIT10827,Student_10827,AIML,3,6,0
BIT10828,Student_10828,AIML,3,6,0
BIT10829,Student_10829,AIML,3,6,0
BIT10830,Student_10830,AIML,3,6,0
BIT10831,Student_10831,AIML,3,6,0
BIT10832,Student_10832,AIML,3,6,0
BIT10833,Student_10833,AIML,3,6,0
BIT10834,Student_10834,AIML,3,6,0
BIT10835,Student_10835,AIML,4,7,0
BIT10836,Student_10836,AIML,4,7,0
BIT10837,Student_10837,AIML,4,7,0
BIT10838,Student_10838,AIML,4,7,0
BIT10839,Student_10839,AIML,4,7,0
BIT10840,Student_10840,AIML,4,7,0
BIT10841,Student_10841,AIML,4,7,0
BIT10842,Student_10842,AIML,4,7,0
BIT10843,Student_10843,AIML,4,7,0
BIT10844,Student_10844,AIML,4,7,0
BIT10845,Student_10845,AIML,4,7,0
BIT10846,Student_10846,AIML,4,7,0
BIT10847,Student_10847,AIML,4,7,0
BIT10848,Student_10848,AIML,4,7,0
BIT10849,Student_10849,AIML,4,7,0
BIT10850,Student_10850,AIML,4,7,0
BIT10851,Student_10851,AIML,4,7,0
BIT10852,Student_10852,AIML,4,7,0
BIT10853,Student_10853,AIML,4,7,0
BIT10854,Student_10854,AIML,4,7,0
BIT10855,Student_10855,AIML,4,7,0
BIT10856,Student_10856,AIML,4,7,0
BIT10857,Student_10857,AIML,4,7,0
BIT10858,Student_10858,AIML,4,7,0
BIT10859,Student_10859,AIML,4,7,0
BIT10860,Student_10860,AIML,4,7,0
BIT10861,Student_10861,AIML,4,7,0
BIT10862,Student_10862,AIML,4,7,0
BIT10863,Student_10863,AIML,4,7,0
BIT10864,Student_10864,AIML,4,7,0
BIT10865,Student_10865,AIML,4,7,0
BIT10866,Student_10866,AIML,4,7,0
BIT10867,Student_10867,AIML,4,7,0
BIT10868,Student_10868,AIML,4,7,0
BIT10869,Student_10869,AIML,4,7,0
BIT10870,Student_10870,AIML,4,7,0
BIT10871,Student_10871,AIML,4,7,0
BIT10872,Student_10872,AIML,4,7,0
BIT10873,Student_10873,AIML,4,7,0
BIT10874,Student_10874,AIML,4,7,0
BIT10875,Student_10875,AIML,4,7,0
BIT10876,Student_10876,AIML,4,7,0
BIT10877,Student_10877,AIML,4,7,0
BIT10878,Student_10878,AIML,4,7,0
BIT10879,Student_10879,AIML,4,7,0
BIT10880,Student_10880,AIML,4,7,0
BIT10881,Student_10881,AIML,4,7,0
BIT10882,Student_10882,AIML,4,7,0
BIT10883,Student_10883,AIML,4,7,0
BIT10884,Student_10884,AIML,4,7,0
BIT10885,Student_10885,AIML,4,7,0
BIT10886,Student_10886,AIML,4,7,0
BIT10887,Student_10887,AIML,4,7,0
BIT10888,Student_10888,AIML,4,7,0
BIT10889,Student_10889,AIML,4,7,0
BIT10890,Student_10890,AIML,4,7,0
BIT10891,Student_10891,AIML,4,7,0
BIT10892,Student_10892,AIML,4,7,0
BIT10893,Student_10893,AIML,4,7,1
BIT10894,Student_10894,AIML,4,7,0
BIT10895,Student_10895,AIML,4,7,0
BIT10896,Student_10896,AIML,4,7,0
BIT10897,Student_10897,AIML,4,7,0
BIT10898,Student_10898,AIML,4,7,0
BIT10899,Student_10899,AIML,4,8,0
BIT10900,Student_10900,AIML,4,8,0
BIT10901,Student_10901,AIML,4,8,0
BIT10902,Student_10902,AIML,4,8,0
BIT10903,Student_10903,AIML,4,8,0
BIT10904,Student_10904,AIML,4,8,0
BIT10905,Student_10905,AIML,4,8,0
BIT10906,Student_10906,AIML,4,8,0
BIT10907,Student_10907,AIML,4,8,0
BIT10908,Student_10908,AIML,4,8,0
BIT10909,Student_10909,AIML,4,8,0
BIT10910,Student_10910,AIML,4,8,0
BIT10911,Student_10911,AIML,4,8,0
BIT10912,Student_10912,AIML,4,8,0
BIT10913,Student_10913,AIML,4,8,0
BIT10914,Student_10914,AIML,4,8,0
BIT10915,Student_10915,AIML,4,8,0
BIT10916,Student_10916,AIML,4,8,0
BIT10917,Student_10917,AIML,4,8,0
BIT10918,Student_10918,AIML,4,8,0
BIT10919,Student_10919,AIML,4,8,0
BIT10920,Student_10920,AIML,4,8,0
BIT10921,Student_10921,AIML,4,8,0
BIT10922,Student_10922,AIML,4,8,0
BIT10923,Student_10923,AIML,4,8,0
BIT10924,Student_10924,AIML,4,8,0
BIT10925,Student_10925,AIML,4,8,0
BIT10926,Student_10926,AIML,4,8,0
BIT10927,Student_10927,AIML,4,8,0
BIT10928,Student_10928,AIML,4,8,0
BIT10929,Student_10929,AIML,4,8,0
BIT10930,Student_10930,AIML,4,8,0
BIT10931,Student_10931,AIML,4,8,0
BIT10932,Student_10932,AIML,4,8,0
BIT10933,Student_10933,AIML,4,8,0
BIT10934,Student_10934,AIML,4,8,0
BIT10935,Student_10935,AIML,4,8,0
BIT10936,Student_10936,AIML,4,8,0
BIT10937,Student_10937,AIML,4,8,0
BIT10938,Student_10938,AIML,4,8,0
BIT10939,Student_10939,AIML,4,8,0
BIT10940,Student_10940,AIML,4,8,0
BIT10941,Student_10941,AIML,4,8,0
BIT10942,Student_10942,AIML,4,8,0
BIT10943,Student_10943,AIML,4,8,0
BIT10944,Student_10944,AIDS,1,1,0
BIT10945,Student_10945,AIDS,1,1,0
BIT10946,Student_10946,AIDS,1,1,0
BIT10947,Student_10947,AIDS,1,1,0
BIT10948,Student_10948,AIDS,1,1,0
BIT10949,Student_10949,AIDS,1,1,0
BIT10950,Student_10950,AIDS,1,1,0
BIT10951,Student_10951,AIDS,1,1,0
BIT10952,Student_10952,AIDS,1,1,0
BIT10953,Student_10953,AIDS,1,1,0
BIT10954,Student_10954,AIDS,1,1,0
BIT10955,Student_10955,AIDS,1,1,0
BIT10956,Student_10956,AIDS,1,1,0
BIT10957,Student_10957,AIDS,1,1,0
BIT10958,Student_10958,AIDS,1,1,0
BIT10959,Student_10959,AIDS,1,1,0
BIT10960,Student_10960,AIDS,1,1,1
BIT10961,Student_10961,AIDS,1,1,0
BIT10962,Student_10962,AIDS,1,1,0
BIT10963,Student_10963,AIDS,1,1,0
BIT10964,Student_10964,AIDS,1,1,0
BIT10965,Student_10965,AIDS,1,1,0
BIT10966,Student_10966,AIDS,1,1,0
BIT10967,Student_10967,AIDS,1,1,0
BIT10968,Student_10968,AIDS,1,1,0
BIT10969,Student_10969,AIDS,1,1,0
BIT10970,Student_10970,AIDS,1,1,0
BIT10971,Student_10971,AIDS,1,1,0
BIT10972,Student_10972,AIDS,1,1,0
BIT10973,Student_10973,AIDS,1,1,0
BIT10974,Student_10974,AIDS,1,1,1
BIT10975,Student_10975,AIDS,1,1,0
BIT10976,Student_10976,AIDS,1,1,0
BIT10977,Student_10977,AIDS,1,1,0
BIT10978,Student_10978,AIDS,1,1,0
BIT10979,Student_10979,AIDS,1,1,0
BIT10980,Student_10980,AIDS,1,1,0
BIT10981,Student_10981,AIDS,1,1,0
BIT10982,Student_10982,AIDS,1,1,0
BIT10983,Student_10983,AIDS,1,1,0
BIT10984,Student_10984,AIDS,1,1,0
BIT10985,Student_10985,AIDS,1,1,0
BIT10986,Student_10986,AIDS,1,1,0
BIT10987,Student_10987,AIDS,1,1,0
BIT10988,Student_10988,AIDS,1,1,0
BIT10989,Student_10989,AIDS,1,1,0
BIT10990,Student_10990,AIDS,1,1,0
BIT10991,Student_10991,AIDS,1,1,0
BIT10992,Student_10992,AIDS,1,1,0
BIT10993,Student_10993,AIDS,1,1,0
BIT10994,Student_10994,AIDS,1,1,0
BIT10995,Student_10995,AIDS,1,1,0
BIT10996,Student_10996,AIDS,1,1,0
BIT10997,Student_10997,AIDS,1,1,0
BIT10998,Student_10998,AIDS,1,1,0
BIT10999,Student_10999,AIDS,1,1,0
BIT11000,Student_11000,AIDS,1,1,0
BIT11001,Student_11001,AIDS,1,1,0
BIT11002,Student_11002,AIDS,1,1,0
BIT11003,Student_11003,AIDS,1,1,0
BIT11004,Student_11004,AIDS,1,2,0
BIT11005,Student_11005,AIDS,1,2,0
BIT11006,Student_11006,AIDS,1,2,0
BIT11007,Student_11007,AIDS,1,2,0
BIT11008,Student_11008,AIDS,1,2,0
BIT11009,Student_11009,AIDS,1,2,0
BIT11010,Student_11010,AIDS,1,2,0
BIT11011,Student_11011,AIDS,1,2,0
BIT11012,Student_11012,AIDS,1,2,0
BIT11013,Student_11013,AIDS,1,2,0
BIT11014,Student_11014,AIDS,1,2,0
BIT11015,Student_11015,AIDS,1,2,0
BIT11016,Student_11016,AIDS,1,2,0
BIT11017,Student_11017,AIDS,1,2,0
BIT11018,Student_11018,AIDS,1,2,0
BIT11019,Student_11019,AIDS,1,2,0
BIT11020,Student_11020,AIDS,1,2,0
BIT11021,Student_11021,AIDS,1,2,0
BIT11022,Student_11022,AIDS,1,2,0
BIT11023,Student_11023,AIDS,1,2,0
BIT11024,Student_11024,AIDS,1,2,0
BIT11025,Student_11025,AIDS,1,2,0
BIT11026,Student_11026,AIDS,1,2,0
BIT11027,Student_11027,AIDS,1,2,0
BIT11028,Student_11028,AIDS,1,2,0
BIT11029,Student_11029,AIDS,1,2,0
BIT11030,Student_11030,AIDS,1,2,0
BIT11031,Student_11031,AIDS,1,2,0
BIT11032,Student_11032,AIDS,1,2,0
BIT11033,Student_11033,AIDS,1,2,0
BIT11034,Student_11034,AIDS,1,2,0
BIT11035,Student_11035,AIDS,1,2,0
BIT11036,Student_11036,AIDS,1,2,0
BIT11037,Student_11037,AIDS,1,2,0
BIT11038,Student_11038,AIDS,1,2,0
BIT11039,Student_11039,AIDS,1,2,0
BIT11040,Student_11040,AIDS,1,2,0
BIT11041,Student_11041,AIDS,1,2,0
BIT11042,Student_11042,AIDS,1,2,0
BIT11043,Student_11043,AIDS,1,2,0
BIT11044,Student_11044,AIDS,1,2,0
BIT11045,Student_11045,AIDS,1,2,0
BIT11046,Student_11046,AIDS,1,2,0
BIT11047,Student_11047,AIDS,1,2,0
BIT11048,Student_11048,AIDS,1,2,0
BIT11049,Student_11049,AIDS,1,2,0
BIT11050,Student_11050,AIDS,1,2,0
BIT11051,Student_11051,AIDS,1,2,0
BIT11052,Student_11052,AIDS,1,2,0
BIT11053,Student_11053,AIDS,1,2,1
BIT11054,Student_11054,AIDS,1,2,0
BIT11055,Student_11055,AIDS,1,2,0
BIT11056,Student_11056,AIDS,1,2,1
BIT11057,Student_11057,AIDS,1,2,0
BIT11058,Student_11058,AIDS,1,2,0
BIT11059,Student_11059,AIDS,1,2,0
BIT11060,Student_11060,AIDS,1,2,0
BIT11061,Student_11061,AIDS,1,2,0
BIT11062,Student_11062,AIDS,1,2,0
BIT11063,Student_11063,AIDS,1,2,0
BIT11064,Student_11064,AIDS,1,2,0
BIT11065,Student_11065,AIDS,1,2,0
BIT11066,Student_11066,AIDS,1,2,0
BIT11067,Student_11067,AIDS,1,2,0
BIT11068,Student_11068,AIDS,1,2,0
BIT11069,Student_11069,AIDS,2,3,0
BIT11070,Student_11070,AIDS,2,3,0
BIT11071,Student_11071,AIDS,2,3,0
BIT11072,Student_11072,AIDS,2,3,0
BIT11073,Student_11073,AIDS,2,3,0
BIT11074,Student_11074,AIDS,2,3,0
BIT11075,Student_11075,AIDS,2,3,0
BIT11076,Student_11076,AIDS,2,3,0
BIT11077,Student_11077,AIDS,2,3,0
BIT11078,Student_11078,AIDS,2,3,0
BIT11079,Student_11079,AIDS,2,3,0
BIT11080,Student_11080,AIDS,2,3,0
BIT11081,Student_11081,AIDS,2,3,0
BIT11082,Student_11082,AIDS,2,3,0
BIT11083,Student_11083,AIDS,2,3,0
BIT11084,Student_11084,AIDS,2,3,0
BIT11085,Student_11085,AIDS,2,3,0
BIT11086,Student_11086,AIDS,2,3,0
BIT11087,Student_11087,AIDS,2,3,0
BIT11088,Student_11088,AIDS,2,3,0
BIT11089,Student_11089,AIDS,2,3,0
BIT11090,Student_11090,AIDS,2,3,0
BIT11091,Student_11091,AIDS,2,3,0
BIT11092,Student_11092,AIDS,2,3,0
BIT11093,Student_11093,AIDS,2,3,0
BIT11094,Student_11094,AIDS,2,3,0
BIT11095,Student_11095,AIDS,2,3,0
BIT11096,Student_11096,AIDS,2,3,0
BIT11097,Student_11097,AIDS,2,3,0
BIT11098,Student_11098,AIDS,2,3,0
BIT11099,Student_11099,AIDS,2,3,0
BIT11100,Student_11100,AIDS,2,3,0
BIT11101,Student_11101,AIDS,2,3,0
BIT11102,Student_11102,AIDS,2,3,0
BIT11103,Student_11103,AIDS,2,3,0
BIT11104,Student_11104,AIDS,2,3,0
BIT11105,Student_11105,AIDS,2,3,0
BIT11106,Student_11106,AIDS,2,3,0
BIT11107,Student_11107,AIDS,2,3,0
BIT11108,Student_11108,AIDS,2,3,0
BIT11109,Student_11109,AIDS,2,3,0
BIT11110,Student_11110,AIDS,2,3,0
BIT11111,Student_11111,AIDS,2,3,0
BIT11112,Student_11112,AIDS,2,3,0
BIT11113,Student_11113,AIDS,2,3,0
BIT11114,Student_11114,AIDS,2,3,0
BIT11115,Student_11115,AIDS,2,3,0
BIT11116,Student_11116,AIDS,2,3,0
BIT11117,Student_11117,AIDS,2,3,0
BIT11118,Student_11118,AIDS,2,4,0
BIT11119,Student_11119,AIDS,2,4,0
BIT11120,Student_11120,AIDS,2,4,0
BIT11121,Student_11121,AIDS,2,4,0
BIT11122,Student_11122,AIDS,2,4,0
BIT11123,Student_11123,AIDS,2,4,0
BIT11124,Student_11124,AIDS,2,4,0
BIT11125,Student_11125,AIDS,2,4,0
BIT11126,Student_11126,AIDS,2,4,0
BIT11127,Student_11127,AIDS,2,4,0
BIT11128,Student_11128,AIDS,2,4,0
BIT11129,Student_11129,AIDS,2,4,0
BIT11130,Student_11130,AIDS,2,4,0
BIT11131,Student_11131,AIDS,2,4,0
BIT11132,Student_11132,AIDS,2,4,0
BIT11133,Student_11133,AIDS,2,4,0
BIT11134,Student_11134,AIDS,2,4,0
BIT11135,Student_11135,AIDS,2,4,0
BIT11136,Student_11136,AIDS,2,4,0
BIT11137,Student_11137,AIDS,2,4,0
BIT11138,Student_11138,AIDS,2,4,0
BIT11139,Student_11139,AIDS,2,4,0
BIT11140,Student_11140,AIDS,2,4,0
BIT11141,Student_11141,AIDS,2,4,0
BIT11142,Student_11142,AIDS,2,4,0
BIT11143,Student_11143,AIDS,2,4,0
BIT11144,Student_11144,AIDS,2,4,0
BIT11145,Student_11145,AIDS,2,4,0
BIT11146,Student_11146,AIDS,2,4,1
BIT11147,Student_11147,AIDS,2,4,0
BIT11148,Student_11148,AIDS,2,4,0
BIT11149,Student_11149,AIDS,2,4,0
BIT11150,Student_11150,AIDS,2,4,0
BIT11151,Student_11151,AIDS,2,4,0
BIT11152,Student_11152,AIDS,2,4,0
BIT11153,Student_11153,AIDS,2,4,0
BIT11154,Student_11154,AIDS,2,4,0
BIT11155,Student_11155,AIDS,2,4,0
BIT11156,Student_11156,AIDS,2,4,0
BIT11157,Student_11157,AIDS,2,4,0
BIT11158,Student_11158,AIDS,2,4,0
BIT11159,Student_11159,AIDS,2,4,0
BIT11160,Student_11160,AIDS,2,4,0
BIT11161,Student_11161,AIDS,2,4,0
BIT11162,Student_11162,AIDS,2,4,0
BIT11163,Student_11163,AIDS,2,4,0
BIT11164,Student_11164,AIDS,2,4,0
BIT11165,Student_11165,AIDS,2,4,0
BIT11166,Student_11166,AIDS,2,4,0
BIT11167,Student_11167,AIDS,2,4,0
BIT11168,Student_11168,AIDS,2,4,0
BIT11169,Student_11169,AIDS,2,4,0
BIT11170,Student_11170,AIDS,2,4,0
BIT11171,Student_11171,AIDS,2,4,0
BIT11172,Student_11172,AIDS,2,4,0
BIT11173,Student_11173,AIDS,2,4,0
BIT11174,Student_11174,AIDS,2,4,0
BIT11175,Student_11175,AIDS,2,4,0
BIT11176,Student_11176,AIDS,2,4,0
BIT11177,Student_11177,AIDS,2,4,0
BIT11178,Student_11178,AIDS,2,4,0
BIT11179,Student_11179,AIDS,2,4,0
BIT11180,Student_11180,AIDS,3,5,0
BIT11181,Student_11181,AIDS,3,5,0
BIT11182,Student_11182,AIDS,3,5,0
BIT11183,Student_11183,AIDS,3,5,0
BIT11184,Student_11184,AIDS,3,5,0
BIT11185,Student_11185,AIDS,3,5,0
BIT11186,Student_11186,AIDS,3,5,0
BIT11187,Student_11187,AIDS,3,5,0
BIT11188,Student_11188,AIDS,3,5,0
BIT11189,Student_11189,AIDS,3,5,0
BIT11190,Student_11190,AIDS,3,5,0
BIT11191,Student_11191,AIDS,3,5,0
BIT11192,Student_11192,AIDS,3,5,0
BIT11193,Student_11193,AIDS,3,5,0
BIT11194,Student_11194,AIDS,3,5,0
BIT11195,Student_11195,AIDS,3,5,1
BIT11196,Student_11196,AIDS,3,5,0
BIT11197,Student_11197,AIDS,3,5,0
BIT11198,Student_11198,AIDS,3,5,0
BIT11199,Student_11199,AIDS,3,5,0
BIT11200,Student_11200,AIDS,3,5,0
BIT11201,Student_11201,AIDS,3,5,0
BIT11202,Student_11202,AIDS,3,5,0
BIT11203,Student_11203,AIDS,3,5,0
BIT11204,Student_11204,AIDS,3,5,0
BIT11205,Student_11205,AIDS,3,5,0
BIT11206,Student_11206,AIDS,3,5,0
BIT11207,Student_11207,AIDS,3,5,0
BIT11208,Student_11208,AIDS,3,5,0
BIT11209,Student_11209,AIDS,3,5,0
BIT11210,Student_11210,AIDS,3,5,0
BIT11211,Student_11211,AIDS,3,5,0
BIT11212,Student_11212,AIDS,3,5,0
BIT11213,Student_11213,AIDS,3,5,0
BIT11214,Student_11214,AIDS,3,5,0
BIT11215,Student_11215,AIDS,3,5,0
BIT11216,Student_11216,AIDS,3,5,0
BIT11217,Student_11217,AIDS,3,5,1
BIT11218,Student_11218,AIDS,3,5,0
BIT11219,Student_11219,AIDS,3,5,0
BIT11220,Student_11220,AIDS,3,5,0
BIT11221,Student_11221,AIDS,3,5,0
BIT11222,Student_11222,AIDS,3,5,0
BIT11223,Student_11223,AIDS,3,5,0
BIT11224,Student_11224,AIDS,3,5,0
BIT11225,Student_11225,AIDS,3,5,0
BIT11226,Student_11226,AIDS,3,5,0
BIT11227,Student_11227,AIDS,3,5,0
BIT11228,Student_11228,AIDS,3,5,0
BIT11229,Student_11229,AIDS,3,5,0
BIT11230,Student_11230,AIDS,3,5,0
BIT11231,Student_11231,AIDS,3,5,0
BIT11232,Student_11232,AIDS,3,5,0
BIT11233,Student_11233,AIDS,3,5,0
BIT11234,Student_11234,AIDS,3,5,0
BIT11235,Student_11235,AIDS,3,5,0
BIT11236,Student_11236,AIDS,3,5,0
BIT11237,Student_11237,AIDS,3,5,0
BIT11238,Student_11238,AIDS,3,5,0
BIT11239,Student_11239,AIDS,3,5,0
BIT11240,Student_11240,AIDS,3,5,0
BIT11241,Student_11241,AIDS,3,5,0
BIT11242,Student_11242,AIDS,3,5,0
BIT11243,Student_11243,AIDS,3,5,0
BIT11244,Student_11244,AIDS,3,5,0
BIT11245,Student_11245,AIDS,3,5,0
BIT11246,Student_11246,AIDS,3,5,0
BIT11247,Student_11247,AIDS,3,5,0
BIT11248,Student_11248,AIDS,3,5,0
BIT11249,Student_11249,AIDS,3,5,0
BIT11250,Student_11250,AIDS,3,6,0
BIT11251,Student_11251,AIDS,3,6,0
BIT11252,Student_11252,AIDS,3,6,0
BIT11253,Student_11253,AIDS,3,6,0
BIT11254,Student_11254,AIDS,3,6,1
BIT11255,Student_11255,AIDS,3,6,0
